content_key,level_code,headword,reading,ruby,romaji_ko,pos,conj_type,transitivity,meaning_ko,meaning_ko_alt,example_ja,example_ko,audio_file,source,verify,note
jlpt.n3.vocab.0001,N3,性格,せいかく,{性格|せい|かく},세에카쿠,noun,-,-,성격,기질,{兄|あに}とわたしは{性格|せいかく}が{全|まった}く{違|ちが}います。,형과 저는 성격이 완전히 달라요.,jlpt.n3.vocab.0001.m4a,ref_only:jfs_cando_b1+corpus_freq,draft,선정축: ①B1「自分と家族」 자기소개에서 경험·성격을 곁들여 말하기 / ②빈도 zipf 4.77 / 내용어 919위(모집단 80726); Tanos교차: N3 일치
jlpt.n3.vocab.0258,N3,立場,たちば,{立場|たち|ば},타치바,noun,-,-,입장,처지,{相手|あいて}の{立場|たちば}になって{考|かんが}えてみましょう。,상대 입장이 되어 생각해 봅시다.,jlpt.n3.vocab.0258.m4a,ref_only:jfs_cando_b1+corpus_freq,draft,선정축: ①B1 언어활동「意見を述べる·論述する」 상대의 이야기에 코멘트나 의견을 말하기 / ②빈도 zipf 4.71 / 내용어 1095위(모집단 80726); Tanos교차: N3 일치
jlpt.n3.vocab.0259,N3,根拠,こんきょ,{根拠|こん|きょ},콩쿄,noun,-,-,근거,-,{値引|ねび}きの{根拠|こんきょ}を{説明|せつめい}して{交渉|こう|しょう}しました。,할인 근거를 설명하며 교섭했어요.,jlpt.n3.vocab.0259.m4a,ref_only:jfs_cando_b1+corpus_freq,draft,선정축: ①B1 언어활동「意見を述べる·論述する」 값을 깎을 근거를 설명하며 교섭하기 / ②빈도 zipf 4.28 / 내용어 2934위(모집단 80726); Tanos교차: N1 분류(구시험 기준) — 선정축 판단을 우선해 N3 유지
jlpt.n3.vocab.0260,N3,述べる,のべる,{述|の}べる,노베루,verb,g2,vt,말하다,서술하다,{簡単|かんたん}な{理由|り|ゆう}を{交|まじ}えて{意見|いけん}を{述|の}べました。,간단한 이유를 곁들여 의견을 말했어요.,jlpt.n3.vocab.0260.m4a,ref_only:jfs_cando_b1+corpus_freq,draft,선정축: ①B1 언어활동「意見を述べる·論述する」 세미나 토론에서 이유를 곁들여 의견 말하기 / ②빈도 zipf 4.65 / 내용어 1300위(모집단 80726); Tanos교차: N3 일치
jlpt.n3.vocab.0261,N3,示す,しめす,{示|しめ}す,시메스,verb,g1,vt,나타내다,제시하다,グラフで{結果|けっか}を{示|しめ}すと{分|わ}かりやすいです。,그래프로 결과를 보여 주면 알기 쉬워요.,jlpt.n3.vocab.0261.m4a,ref_only:jfs_cando_b1+corpus_freq,draft,선정축: ①B1 언어활동「意見を述べる·論述する」 준비한 발표에서 자료를 제시하기 / ②빈도 zipf 4.97 / 내용어 558위(모집단 80726); Tanos교차: N3 일치
jlpt.n3.vocab.0262,N3,まとめる,まとめる,まとめる,마토메루,verb,g2,vt,정리하다,요약하다,{自分|じぶん}の{意見|いけん}をまとめて{投書|とう|しょ}しました。,자기 의견을 정리해서 투고했어요.,jlpt.n3.vocab.0262.m4a,ref_only:jfs_cando_b1+corpus_freq,draft,선정축: ①B1 언어활동「意見を述べる·論述する」 의견을 정리해 짧은 투고문을 쓰기 / ②빈도 zipf 3.93 / 내용어 5535위(모집단 80726); Tanos교차: N2 분류(구시험 기준) — 선정축 판단을 우선해 N3 유지
jlpt.n3.vocab.0263,N3,確実,かくじつ,{確実|かく|じつ},카쿠지츠,na_adj,na_adj,-,확실함,틀림없음,{確実|かくじつ}なことは まだ{言|い}えません。,확실한 건 아직 말할 수 없어요.,jlpt.n3.vocab.0263.m4a,ref_only:jfs_cando_b1+corpus_freq,draft,선정축: ①B1 언어활동「意見を述べる·論述する」 정보의 확실성을 확인하고 전달하기 / ②빈도 zipf 4.77 / 내용어 923위(모집단 80726); Tanos교차: N3 일치
jlpt.n3.vocab.0264,N3,明らか,あきらか,{明|あき}らか,아키라카,na_adj,na_adj,-,분명함,명백함,{原因|げんいん}は{明|あき}らかになっていません。,원인은 밝혀지지 않았어요.,jlpt.n3.vocab.0264.m4a,ref_only:jfs_cando_b1+corpus_freq,draft,선정축: ①B1 언어활동「意見を述べる·論述する」 사건의 원인에 관한 정보를 이해하기 / ②빈도 zipf 4.93 / 내용어 620위(모집단 80726); Tanos교차: N3 일치
jlpt.n3.vocab.0265,N3,当然,とうぜん,{当然|とう|ぜん},토오젠,na_adj,na_adj,-,당연함,마땅함,{謝|あやま}るのは{当然|とうぜん}だと{思|おも}います。,사과하는 건 당연하다고 생각해요.,jlpt.n3.vocab.0265.m4a,ref_only:jfs_cando_b1+corpus_freq,draft,선정축: ①B1 언어활동「意見を述べる·論述する」 자기 판단을 근거와 함께 말하기 / ②빈도 zipf 4.89 / 내용어 686위(모집단 80726); Tanos교차: 전급수 목록밖 — Tanos(구시험 어휘)에 없는 현대어로 판단
jlpt.n3.vocab.0266,N3,意外,いがい,{意外|い|がい},이가이,na_adj,na_adj,-,의외,뜻밖,{意外|いがい}な{結果|けっか}に みんな{驚|おどろ}きました。,의외의 결과에 다들 놀랐어요.,jlpt.n3.vocab.0266.m4a,ref_only:jfs_cando_b1+corpus_freq,draft,선정축: ①B1 언어활동「意見を述べる·論述する」 결과에 놀라는 코멘트를 하기 / ②빈도 zipf 4.46 / 내용어 2026위(모집단 80726); Tanos교차: N3 일치
jlpt.n3.vocab.0267,N3,満足,まんぞく,{満足|まん|ぞく},만조쿠,noun,suru_noun,vi,만족,-,サービスには{満足|まんぞく}しています。,서비스에는 만족하고 있어요.,jlpt.n3.vocab.0267.m4a,ref_only:jfs_cando_b1+corpus_freq,draft,선정축: ①B1 언어활동「感情·共感を示す」 상품·서비스의 감상을 리뷰에 쓰기 / ②빈도 zipf 4.82 / 내용어 802위(모집단 80726); Tanos교차: N3 일치
jlpt.n3.vocab.0268,N3,不満,ふまん,{不満|ふ|まん},후만,noun,-,-,불만,-,{不満|ふまん}があるなら はっきり{言|い}ってください。,불만이 있으면 분명히 말해 주세요.,jlpt.n3.vocab.0268.m4a,ref_only:jfs_cando_b1+corpus_freq,draft,선정축: ①B1 언어활동「感情·共感を示す」 문제라고 생각하는 점을 설명하고 항의하기 / ②빈도 zipf 4.52 / 내용어 1741위(모집단 80726); Tanos교차: N3 일치
jlpt.n3.vocab.0269,N3,不安,ふあん,{不安|ふ|あん},후안,na_adj,na_adj,-,불안,불안하다,{一人|ひとり}で{行|い}くのは ちょっと{不安|ふあん}です。,혼자 가는 건 좀 불안해요.,jlpt.n3.vocab.0269.m4a,ref_only:jfs_cando_b1+corpus_freq,draft,선정축: ①B1 언어활동「感情·共感を示す」 상황과 심정을 어느 정도 자세히 설명하기 / ②빈도 zipf 4.84 / 내용어 761위(모집단 80726); Tanos교차: N3 일치
jlpt.n3.vocab.0270,N3,緊張,きんちょう,{緊張|きん|ちょう},킨초오,noun,suru_noun,vi,긴장,-,{面接|めんせつ}の{前|まえ}はとても{緊張|きんちょう}しました。,면접 전에는 아주 긴장했어요.,jlpt.n3.vocab.0270.m4a,ref_only:jfs_cando_b1+corpus_freq,draft,선정축: ①B1 언어활동「感情·共感を示す」 경험과 심정을 짜임새 있게 말하기 / ②빈도 zipf 4.52 / 내용어 1762위(모집단 80726); Tanos교차: N3 일치
jlpt.n3.vocab.0271,N3,後悔,こうかい,{後悔|こう|かい},코오카이,noun,suru_noun,vt,후회,-,あのとき{言|い}わなかったことを{後悔|こうかい}しています。,그때 말하지 않은 걸 후회하고 있어요.,jlpt.n3.vocab.0271.m4a,ref_only:jfs_cando_b1+corpus_freq,draft,선정축: ①B1 언어활동「感情·共感を示す」 지난 일과 심정을 자세히 말하기 / ②빈도 zipf 4.55 / 내용어 1624위(모집단 80726); Tanos교차: N1 분류(구시험 기준) — 선정축 판단을 우선해 N3 유지
jlpt.n3.vocab.0272,N3,つらい,つらい,つらい,츠라이,i_adj,i_adj,-,괴롭다,고되다,{一人|ひとり}で{悩|なや}むのは つらいことです。,혼자 고민하는 건 괴로운 일이에요.,jlpt.n3.vocab.0272.m4a,ref_only:jfs_cando_b1+corpus_freq,draft,선정축: ①B1 언어활동「感情·共感を示す」 심정을 설명하고 해결을 상담하기 / ②빈도 zipf 4.98 / 내용어 536위(모집단 80726); Tanos교차: N3 일치
jlpt.n3.vocab.0273,N3,恐ろしい,おそろしい,{恐|おそ}ろしい,오소로시이,i_adj,i_adj,-,무섭다,두렵다,{地震|じしん}のニュースは{見|み}るのも{恐|おそ}ろしいです。,지진 뉴스는 보는 것도 무서워요.,jlpt.n3.vocab.0273.m4a,ref_only:jfs_cando_b1+corpus_freq,draft,선정축: ①B1 언어활동「感情·共感を示す」 재해 뉴스를 보고 감상을 말하기 / ②빈도 zipf 4.61 / 내용어 1422위(모집단 80726); Tanos교차: N3 일치
jlpt.n3.vocab.0274,N3,悔しい,くやしい,{悔|くや}しい,쿠야시이,i_adj,i_adj,-,분하다,억울하다,{最後|さいご}に{負|ま}けて{本当|ほんとう}に{悔|くや}しかったです。,마지막에 져서 정말 분했어요.,jlpt.n3.vocab.0274.m4a,ref_only:jfs_cando_b1+corpus_freq,draft,선정축: ①B1 언어활동「感情·共感を示す」 시합 결과와 감상을 서로 말하기 / ②빈도 zipf 4.21 / 내용어 3389위(모집단 80726); Tanos교차: N2 분류(구시험 기준) — 선정축 판단을 우선해 N3 유지
jlpt.n3.vocab.0275,N3,羨ましい,うらやましい,{羨|うらや}ましい,우라야마시이,i_adj,i_adj,-,부럽다,-,{毎年|まいとし}{旅行|りょこう}に{行|い}けるなんて{羨|うらや}ましいです。,해마다 여행 갈 수 있다니 부러워요.,jlpt.n3.vocab.0275.m4a,ref_only:jfs_cando_b1+corpus_freq,draft,선정축: ①B1 언어활동「感情·共感を示す」 근황을 듣고 공감하는 코멘트 하기 / ②빈도 zipf 4.41 / 내용어 2302위(모집단 80726); Tanos교차: N2 분류(구시험 기준) — 선정축 판단을 우선해 N3 유지
jlpt.n3.vocab.0276,N3,懐かしい,なつかしい,{懐|なつ}かしい,나츠카시이,i_adj,i_adj,-,그립다,정겹다,この{曲|きょく}を{聞|き}くと{学生時代|がく|せい|じ|だい}が{懐|なつ}かしくなります。,이 곡을 들으면 학창 시절이 그리워져요.,jlpt.n3.vocab.0276.m4a,ref_only:jfs_cando_b1+corpus_freq,draft,선정축: ①B1 언어활동「感情·共感を示す」 좋아하는 음악의 매력을 자세히 말하기 / ②빈도 zipf 4.61 / 내용어 1425위(모집단 80726); Tanos교차: N2 분류(구시험 기준) — 선정축 판단을 우선해 N3 유지
jlpt.n3.vocab.0277,N3,面倒,めんどう,{面倒|めん|どう},멘도오,na_adj,na_adj,-,귀찮음,성가심,{手続|てつづ}きが{面倒|めんどう}で{後|あと}まわしにしていました。,절차가 귀찮아서 뒤로 미루고 있었어요.,jlpt.n3.vocab.0277.m4a,ref_only:jfs_cando_b1+corpus_freq,draft,선정축: ①B1 언어활동「感情·共感を示す」 절차의 번거로움을 설명하고 상담하기 / ②빈도 zipf 4.75 / 내용어 985위(모집단 80726); Tanos교차: N3 일치
jlpt.n3.vocab.0278,N3,退屈,たいくつ,{退屈|たい|くつ},타이쿠츠,na_adj,na_adj,-,지루함,따분함,{話|はなし}が{長|なが}くて{退屈|たいくつ}でした。,이야기가 길어서 지루했어요.,jlpt.n3.vocab.0278.m4a,ref_only:jfs_cando_b1+corpus_freq,draft,선정축: ①B1 언어활동「感情·共感を示す」 감상을 솔직하게 리뷰에 쓰기 / ②빈도 zipf 3.88 / 내용어 5977위(모집단 80726); Tanos교차: N3 일치
jlpt.n3.vocab.0279,N3,気楽,きらく,{気楽|き|らく},키라쿠,na_adj,na_adj,-,마음 편함,부담 없음,{気楽|きらく}に{参加|さんか}できる{集|あつ}まりです。,부담 없이 참가할 수 있는 모임이에요.,jlpt.n3.vocab.0279.m4a,ref_only:jfs_cando_b1+corpus_freq,draft,선정축: ①B1 언어활동「感情·共感を示す」 모임의 매력을 소개하며 권유하기 / ②빈도 zipf 3.98 / 내용어 5058위(모집단 80726); Tanos교차: N1 분류(구시험 기준) — 선정축 판단을 우선해 N3 유지
jlpt.n3.vocab.0280,N3,落ち着く,おちつく,{落|お}ち{着|つ}く,오치츠쿠,verb,g1,vi,차분해지다,자리를 잡다,{深呼吸|しん|こ|きゅう}をしたら{少|すこ}し{落|お}ち{着|つ}きました。,심호흡을 하니 조금 차분해졌어요.,jlpt.n3.vocab.0280.m4a,ref_only:jfs_cando_b1+corpus_freq,draft,선정축: ①B1 언어활동「感情·共感を示す」 자기 건강법과 효과를 말하기 / ②빈도 zipf 4.75 / 내용어 987위(모집단 80726); Tanos교차: 전급수 목록밖 — Tanos(구시험 어휘)에 없는 현대어로 판단
jlpt.n3.vocab.0281,N3,慌てる,あわてる,{慌|あわ}てる,아와테루,verb,g2,vi,당황하다,허둥대다,{電車|でんしゃ}が{止|と}まって みんな{慌|あわ}てていました。,전철이 멈춰서 다들 당황해 있었어요.,jlpt.n3.vocab.0281.m4a,ref_only:jfs_cando_b1+corpus_freq,draft,선정축: ①B1 언어활동「感情·共感を示す」 비상 상황과 대응을 전달하기 / ②빈도 zipf 4.11 / 내용어 4069위(모집단 80726); Tanos교차: N1 분류(구시험 기준) — 선정축 판단을 우선해 N3 유지
jlpt.n3.vocab.0282,N3,苦しむ,くるしむ,{苦|くる}しむ,쿠루시무,verb,g1,vi,괴로워하다,시달리다,{多|おお}くの{人|ひと}が{暑|あつ}さに{苦|くる}しんでいます。,많은 사람이 더위에 시달리고 있어요.,jlpt.n3.vocab.0282.m4a,ref_only:jfs_cando_b1+corpus_freq,draft,선정축: ①B1 언어활동「感情·共感を示す」 환경 문제가 생활에 주는 영향을 말하기 / ②빈도 zipf 4.22 / 내용어 3324위(모집단 80726); Tanos교차: N3 일치
jlpt.n3.vocab.0283,N3,憧れる,あこがれる,{憧|あこが}れる,아코가레루,verb,g2,vi,동경하다,-,{子|こ}どものころから{先生|せんせい}に{憧|あこが}れていました。,어릴 때부터 선생님을 동경했어요.,jlpt.n3.vocab.0283.m4a,ref_only:jfs_cando_b1+corpus_freq,draft,선정축: ①B1 언어활동「感情·共感を示す」 어린 시절의 꿈을 엮어 이야기하기 / ②빈도 zipf 3.75 / 내용어 7361위(모집단 80726); Tanos교차: N2 분류(구시험 기준) — 선정축 판단을 우선해 N3 유지
jlpt.n3.vocab.0284,N3,好む,このむ,{好|この}む,코노무,verb,g1,vt,선호하다,즐기다,{若|わか}い{人|ひと}が{好|この}む ジャンルを{調|しら}べました。,젊은 사람이 선호하는 장르를 조사했어요.,jlpt.n3.vocab.0284.m4a,ref_only:jfs_cando_b1+corpus_freq,draft,선정축: ①B1 언어활동「感情·共感を示す」 좋아하는 장르와 이유를 자세히 말하기 / ②빈도 zipf 4.27 / 내용어 3021위(모집단 80726); Tanos교차: N3 일치
jlpt.n3.vocab.0285,N3,嫌がる,いやがる,{嫌|いや}がる,이야가루,verb,g1,vt,싫어하다,꺼리다,{子|こ}どもが{嫌|いや}がるので{無理|むり}にはさせません。,아이가 싫어해서 억지로는 안 시켜요.,jlpt.n3.vocab.0285.m4a,ref_only:jfs_cando_b1+corpus_freq,draft,선정축: ①B1 언어활동「感情·共感を示す」 가족·육아의 상황을 설명하기 / ②빈도 zipf 3.61 / 순위표 밖; Tanos교차: N2 분류(구시험 기준) — 선정축 판단을 우선해 N3 유지
jlpt.n3.vocab.0286,N3,感心,かんしん,{感心|かん|しん},칸신,noun,suru_noun,vi,감탄,탄복,{努力|どりょく}を{続|つづ}けたことに{感心|かんしん}しました。,노력을 이어 간 점에 감탄했어요.,jlpt.n3.vocab.0286.m4a,ref_only:jfs_cando_b1+corpus_freq,draft,선정축: ①B1 언어활동「感情·共感を示す」 지금까지의 노력을 기리는 말을 하기 / ②빈도 zipf 4.02 / 내용어 4687위(모집단 80726); Tanos교차: N3 일치
jlpt.n3.vocab.0287,N3,同情,どうじょう,{同情|どう|じょう},도오조오,noun,suru_noun,vi,동정,-,{話|はなし}を{聞|き}いて{同情|どうじょう}せずにはいられませんでした。,이야기를 듣고 동정하지 않을 수 없었어요.,jlpt.n3.vocab.0287.m4a,ref_only:jfs_cando_b1+corpus_freq,draft,선정축: ①B1 언어활동「感情·共感を示す」 슬픔에 공감하는 코멘트를 하기 / ②빈도 zipf 4.01 / 내용어 4763위(모집단 80726); Tanos교차: N1 분류(구시험 기준) — 선정축 판단을 우선해 N3 유지
jlpt.n3.vocab.0288,N3,腹が立つ,はらがたつ,{腹|はら}が{立|た}つ,하라가타츠,expr,-,-,화가 나다,열받다,{何度|なんど}も{同|おな}じ{間違|まちが}いをされて{腹|はら}が{立|た}ちました。,몇 번이나 같은 실수를 당해서 화가 났어요.,jlpt.n3.vocab.0288.m4a,ref_only:jfs_cando_b1+corpus_freq,draft,선정축: ①B1 언어활동「感情·共感を示す」 문제라고 생각하는 점을 설명하고 항의하기 / ②빈도 zipf 4.23 / 순위표 밖; Tanos교차: 전급수 목록밖 — Tanos(구시험 어휘)에 없는 현대어로 판단
jlpt.n3.vocab.0289,N3,不思議,ふしぎ,{不思議|ふ|し|ぎ},후시기,na_adj,na_adj,-,신기함,이상함,{不思議|ふしぎ}なことに{値段|ねだん}が{店|みせ}ごとに{違|ちが}います。,신기하게도 값이 가게마다 달라요.,jlpt.n3.vocab.0289.m4a,ref_only:jfs_cando_b1+corpus_freq,draft,선정축: ①B1 언어활동「感情·共感を示す」 비교한 결과의 감상을 말하기 / ②빈도 zipf 4.78 / 내용어 907위(모집단 80726); Tanos교차: N3 일치
jlpt.n3.vocab.0290,N3,気の毒,きのどく,{気|き}の{毒|どく},키노도쿠,na_adj,na_adj,-,딱함,안됐음,それは{本当|ほんとう}に{気|き}の{毒|どく}でしたね。,그건 정말 안됐네요.,jlpt.n3.vocab.0290.m4a,ref_only:jfs_cando_b1+corpus_freq,draft,선정축: ①B1 언어활동「感情·共感を示す」 상대의 이야기에 공감을 나타내기 / ②빈도 zipf 3.81 / 내용어 6665위(모집단 80726); Tanos교차: N3 일치
jlpt.n3.vocab.0291,N3,原因,げんいん,{原因|げん|いん},겐엔,noun,-,-,원인,-,{事故|じこ}の{原因|げんいん}はまだ{分|わ}かっていません。,사고 원인은 아직 밝혀지지 않았어요.,jlpt.n3.vocab.0291.m4a,ref_only:jfs_cando_b1+corpus_freq,draft,선정축: ①B1 언어활동「理由·根拠を説明する」 사고의 원인·상황을 정확히 전하기 / ②빈도 zipf 4.99 / 내용어 512위(모집단 80726); Tanos교차: N4 분류 — 우리 N4 400 미수록 잔여분을 N3으로 흡수
jlpt.n3.vocab.0292,N3,結果,けっか,{結果|けっ|か},켁카,noun,-,-,결과,-,{調査|ちょうさ}の{結果|けっか}を みんなに{報告|ほうこく}しました。,조사 결과를 모두에게 보고했어요.,jlpt.n3.vocab.0292.m4a,ref_only:jfs_cando_b1+corpus_freq,draft,선정축: ①B1 언어활동「理由·根拠を説明する」 조사 결과와 감상을 발표하기 / ②빈도 zipf 5.46 / 내용어 106위(모집단 80726); Tanos교차: N3 일치
